Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coordination,Last update
449.775,-5,,K8BKT,Pleasant Grove,UT,OPEN,,170.1,NW,,449.775,444.775,,Utah,On-Air,UVHFS,
