Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Coordination,Last update
146.88,-0.6,,WA5EMA,Tucumcari,NM,OPEN,,233.5,SE,,146.88,146.28,,Quay,On-Air,WA5EMA,NMFCC,
