Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtscRxCode,DtcsPolarity,Mode,TStep,Comment,Distance
163,WZ0N,447.125,-,5,TSQL,103.5,103.5,23,23,NN,FM,5,"Park | OPEN | On-Air | WZ0N | CCARC | 2013-07-05
    Please help us confirm this repeater!",68.9
164,KB0VJJ,147.285,+,0.6,TSQL,88.5,123,23,23,NN,FM,5,Chaffee | OPEN | On-Air | Colorado Connection | CCARC | 2016-05-23,69.2
165,KC0CVU,145.295,-,0.6,Tone,107.2,88.5,23,23,NN,FM,5,"Chaffee | OPEN | On-Air | Cheyenne Mtn Repeater Group | CCARC | 2015-01-30
    Please help us confirm this repeater!",69.2
166,AC0KQ,447.85,-,5,TSQL,141.3,141.3,23,23,NN,FM,5,"Clear Creek | OPEN | On-Air | AC0KQ | CCARC | 2014-09-21
    Please help us confirm this repeater!",69.5
167,KE0SJ,145.28,-,0.6,Tone,100,88.5,23,23,NN,FM,5,Jefferson | OPEN | On-Air | CCARC | 2015-05-22,69.7
168,KE0SJ,449.525,-,5,,88.5,88.5,23,23,NN,FM,5,Jefferson | OPEN | On-Air | KE0SJ | CCARC | 2015-05-23,69.7
169,WZ0N,449.925,-,5,TSQL,103.5,103.5,23,23,NN,FM,5,"Chaffee | OPEN | On-Air | CCARC | 2013-07-05
    Please help us confirm this repeater!",69.7
170,KC0CVU,449.65,-,5,Tone,107.2,88.5,23,23,NN,FM,5,Chaffee | OPEN | On-Air | CCARC | 2018-01-15,69.7
171,W0TX,448.625,-,5,TSQL,100,100,23,23,NN,FM,5,Jefferson | OPEN | On-Air | Denver Radio Club | CCARC | 2017-03-11,69.7
172,WB0TUB,146.64,-,0.6,Tone,100,88.5,23,23,NN,FM,5,Jefferson | OPEN | On-Air | Denver Radio League | CCARC | 2017-03-11,69.7
173,K0FEZ,146.985,-,0.6,TSQL,100,100,23,23,NN,FM,5,Denver | OPEN | On-Air | El Jebel RADOPS | CCARC | 2016-09-05,69.7
174,N1UPS,449.3,-,5,Tone,100,88.5,23,23,NN,FM,5,Adams | OPEN | On-Air | N1UPS | CCARC | 2017-04-24,70.2
175,W0CBI,147.15,+,0.6,TSQL,100,100,23,23,NN,FM,5,Jefferson | OPEN | On-Air | Aurora Repeater Assoc (ARA) | CCARC | 2016-01-17,70.6
176,N0MHU,224,-,1.6,TSQL,103.5,103.5,23,23,NN,FM,5,Jefferson | OPEN | On-Air | Rocky Mountain Radio League | CCARC | 2017-03-11,70.6
177,WT0C,145.22,-,0.6,TSQL,103.5,103.5,23,23,NN,FM,5,Jefferson | OPEN | On-Air | Rocky Mtn Radio League | CCARC | 2016-12-23,70.6
178,K0IBM,448.85,-,5,TSQL,88.5,88.5,23,23,NN,FM,5,Jefferson | OPEN | On-Air | Aurora Repeater Assoc | CCARC | 2016-01-17,70.6
179,KI0GO,449.75,-,5,TSQL,103.5,103.5,23,23,NN,FM,5,Jefferson | OPEN | On-Air | Rocky Mtn Radio League | CCARC | 2016-12-23,70.6
180,N0POH,224.74,-,1.6,TSQL,88.5,88.5,23,23,NN,FM,5,Jefferson | OPEN | On-Air | Aurora Repeater Assoc | CCARC | 2016-01-17,70.6
181,W0TX,446.7875,-,5,,88.5,88.5,23,23,NN,DIG,5,Jefferson | OPEN | On-Air | Denver Radio Club | CCARC | 2017-12-09,70.7
182,WG0N,449.05,-,5,TSQL,107.2,107.2,23,23,NN,FM,5,"Denver | OPEN | On-Air | WG0N | CCARC | 2012-11-20
    Please help us confirm this repeater!",72.9
183,K0ML,147.045,+,0.6,Tone,123,88.5,23,23,NN,FM,5,Adams | OPEN | On-Air | Northglenn RA | CCARC | 2017-04-10,73.2
184,KB0VJJ,147.39,+,0.6,TSQL,88.5,123,23,23,NN,FM,5,"Summit | OPEN | On-Air | Colorado Connection | CCARC | 2015-01-30
    Please help us confirm this repeater!",74.6
185,W0LSD,146.745,-,0.6,Tone,100,88.5,23,23,NN,FM,5,Chaffee | OPEN | Off-Air | CLARA | CCARC | 2018-03-12,74.7
186,N0SZ,445.0875,-,5,,88.5,88.5,23,23,NN,DIG,5,Fremont | OPEN | On-Air | K2AD | 2018-02-01,75.6
187,ND0Q,146.73,-,0.6,Tone,88.5,88.5,23,23,NN,FM,5,"Huerfano | OPEN | On-Air | Pueblo Ham Club | CCARC | 2015-04-15
    Please help us confirm this repeater!",76
188,W0LMA,448.925,-,5,Tone,131.8,88.5,23,23,NN,FM,5,"Boulder | OPEN | On-Air | W0LMA | CCARC | 2012-11-10
    Please help us confirm this repeater!",76.4
189,W0WYX,449.825,-,5,Tone,103.5,88.5,23,23,NN,FM,5,"Boulder | OPEN | On-Air | Rocky Mountain Radio League | CCARC | 2012-11-16
    Please help us confirm this repeater!",76.4
190,KE0AE,147.06,+,0.6,Tone,103.5,88.5,23,23,NN,FM,5,Lincoln | OPEN | On-Air | BSARC | CCARC | 2018-04-04,77.6
191,N0SZ,445.05,-,5,,88.5,88.5,23,23,NN,DIG,5,Adams | OPEN | On-Air | K2AD | CCARC | 2018-02-01,78.9
192,WB0QMR,146.7,-,0.6,Tone,107.2,88.5,23,23,NN,FM,5,"Summit | OPEN | On-Air | GRARC | CCARC | 2013-01-07
    Please help us confirm this repeater!",79.1
193,KB0VJJ,145.445,-,0.6,Tone,88.5,88.5,23,23,NN,FM,5,"Lake | OPEN | On-Air | Colorado Connection | CCARC | 2013-06-14
    Please help us confirm this repeater!",79.5
194,KD0RG,449.925,-,5,TSQL,114.8,114.8,23,23,NN,FM,5,Adams | OPEN | On-Air | KD0RG | CCARC | 2016-07-17,79.6
195,N0SZ,449.225,-,5,TSQL,141.3,141.3,23,23,NN,FM,5,Gilpin | OPEN | On-Air | Rocky Mountain Ham Radio (RMHR) | CCARC | 2015-11-03,79.6
196,KB0VJJ,145.31,-,0.6,TSQL,88.5,123,23,23,NN,FM,5,Gilpin | OPEN | On-Air | Colorado Connection | CCARC | 2015-12-06,79.6
197,KE0SJ,447.625,-,5,Tone,100,88.5,23,23,NN,FM,5,Adams | OPEN | On-Air | Intermountain Repeater Group | 2015-05-23,81.3
198,AC0KC,447.3,-,5,Tone,107.2,88.5,23,23,NN,FM,5,"Weld | OPEN | On-Air | CCARC | 2013-01-07
    Please help us confirm this repeater!",82.5
199,W0DK,146.7,-,0.6,Tone,100,88.5,23,23,NN,FM,5,"Boulder | OPEN | On-Air | Boulder Co ARC | CCARC | 2013-03-17
    Please help us confirm this repeater!",82.7
200,W0DK,448.9,-,5,Tone,100,88.5,23,23,NN,FM,5,"Boulder | OPEN | On-Air | Boulder ARC | CCARC | 2013-03-17
    Please help us confirm this repeater!",82.7
201,W0DK,146.61,-,0.6,Tone,100,88.5,23,23,NN,FM,5,Boulder | OPEN | Off-Air | Boulder Amateur Radio Club | CCARC | 2017-05-02,82.7
202,W0RM,224.6,-,1.6,Tone,100,88.5,23,23,NN,FM,5,"Gilpin | OPEN | W0RM | CCARC | 2012-11-10
    Please help us confirm this repeater!",83.2
203,N0ZSN,147.24,+,0.6,TSQL,156.7,156.7,23,23,NN,FM,5,Lake | OPEN | Off-Air | CCARC | 2016-06-30,84.1
204,K0DK,449.4,-,5,Tone,91.5,88.5,23,23,NN,FM,5,"Boulder | OPEN | Off-Air | BARC | CCARC | 2013-01-08
    Please help us confirm this repeater!",85
205,W0IA,449.55,-,5,Tone,100,88.5,23,23,NN,FM,5,Boulder | OPEN | On-Air | Rocky Mtn VHF Soc | CCARC | 2017-03-11,85
206,W0DK,1299.5,-,20,,88.5,88.5,23,23,NN,DIG,5,"Boulder | OPEN | On-Air | Boulder County ARES | CCARC | 2012-11-12
    Please help us confirm this repeater!",85.1
207,N0SZ,446.8,-,5,,88.5,88.5,23,23,NN,DIG,5,Boulder | OPEN | On-Air | Rocky Mountain Ham Radio | CCARC | 2017-03-11,85.1
208,KC0DS,446.8625,-,5,,88.5,88.5,23,23,NN,DIG,5,Boulder | OPEN | On-Air | Boulder County ARES | CCARC | 2017-03-11,85.1
209,KD0MRC,145.325,-,0.6,Tone,100,88.5,23,23,NN,FM,5,Chaffee | OPEN | On-Air | Chaffee Lake Amateur Repeater Association | 2018-01-14,85.3
210,KC0DS,1283.8625,-,20,,88.5,88.5,23,23,NN,DIG,5,"Boulder | OPEN | On-Air | Boulder County ARES | CCARC | 2013-12-21
    Please help us confirm this repeater!",86
211,KC0DS,145.3875,-,0.6,,88.5,88.5,23,23,NN,DIG,5,"Boulder | OPEN | On-Air | Boulder County ARES | CCARC | 2012-11-12
    Please help us confirm this repeater!",86
212,W0IA,146.76,-,0.6,Tone,100,88.5,23,23,NN,FM,5,Boulder | OPEN | On-Air | Rocky Mtn VHF Soc | CCARC | 2017-03-11,86.3
213,AC0KC,224.96,-,1.6,,88.5,88.5,23,23,NN,FM,5,"Weld | OPEN | On-Air | AC0KC | CCARC | 2012-11-12
    Please help us confirm this repeater!",86.4
214,K0DK,146.73,-,0.6,TSQL,91.5,91.5,23,23,NN,FM,5,Boulder | OPEN | Off-Air | BARC | CCARC | 2017-05-02,87.5
215,W0IA,224.02,-,1.6,,88.5,88.5,23,23,NN,FM,5,Boulder | OPEN | On-Air | Rocky Mtn VHF Soc | CCARC | 2017-03-11,90.2
216,N0SZ,447.75,-,5,TSQL,141.3,141.3,23,23,NN,FM,5,Boulder | OPEN | Off-Air | Rocky Mountain Ham Radio | CCARC | 2017-03-11,90.2
217,W0CRA,145.46,-,0.6,TSQL,107.2,107.2,23,23,NN,FM,5,Boulder | OPEN | On-Air | Colorado Repeater Association (CRA) | CCARC | 2017-11-13,90.2
218,W0CRA,447.975,-,5,TSQL,107.2,107.2,23,23,NN,FM,5,Boulder | OPEN | On-Air | Colorado Repeater Association (CRA) | CCARC | 2016-09-08,90.2
219,W0JZ,146.91,+,0.6,TSQL,123,127.3,23,23,NN,FM,5,Boulder | OPEN | On-Air | 2017-04-09,90.6
220,KC0ITF,147.36,+,0.6,TSQL,88.5,123,23,23,NN,FM,5,Otero | PRIVATE | On-Air | 2017-02-01,90.7
221,KC0ITF,446.75,-,5,,88.5,88.5,23,23,NN,DIG,5,Otero | PRIVATE | On-Air | 2017-02-01,90.7
222,N0JPX,145.355,-,0.6,Tone,100,88.5,23,23,NN,FM,5,Huerfano | OPEN | On-Air | N0JPX | CCARC | 2017-12-09,92.4
223,WA4CCC,447.45,-,5,Tone,103.5,88.5,23,23,NN,FM,5,"Grand | OPEN | On-Air | W0IG | CCARC | 2013-10-26
    Please help us confirm this repeater!",92.8
224,W0ENO,448.8,-,5,TSQL,88.5,88.5,23,23,NN,FM,5,Boulder | OPEN | On-Air | Longmont ARC | CCARC | 2017-03-11,93.3
225,W0ENO,147.27,+,0.6,TSQL,100,100,23,23,NN,FM,5,Boulder | OPEN | On-Air | Longmont ARC (LARC) | CCARC | 2017-03-11,93.3
226,N0EPA,448.525,-,5,Tone,151.4,88.5,23,23,NN,FM,5,Boulder | OPEN | On-Air | N0EPA | CCARC | 2017-03-11,93.3
227,KB0YNA,447.65,-,5,TSQL,151.4,151.4,23,23,NN,FM,5,Gunnison | OPEN | On-Air | KB0YNA | CCARC | 2016-10-28,94.1
228,K0RV,146.61,-,0.6,Tone,107.2,88.5,23,23,NN,FM,5,"Eagle | OPEN | On-Air | ECHO | CCARC | 2012-11-10
    Please help us confirm this repeater!",98
229,KI0HG,147.03,+,0.6,Tone,100,88.5,23,23,NN,FM,5,Boulder | OPEN | On-Air | KI0HG | CCARC | 2017-01-20,98.7
230,N0AFO,224.8,-,1.6,,88.5,88.5,23,23,NN,FM,5,"Eagle | OPEN | ECHO | CCARC | 2012-11-10
    Please help us confirm this repeater!",100
231,N0AFO,449.9,-,5,TSQL,107.2,107.2,23,23,NN,FM,5,"Eagle | OPEN | Off-Air | ECHO | CCARC | unverified.
  
   Please help us confirm this repeater!",100
232,N0KM,146.64,-,0.6,TSQL,77,77,23,23,NN,FM,5,Rio Grande | OPEN | On-Air | 2016-12-25,102.2
233,N0KM,447.1,-,5,Tone,77,88.5,23,23,NN,FM,5,Saguache | OPEN | On-Air | 2017-12-13,102.6
234,N0SZ,445.075,-,5,,88.5,88.5,23,23,NN,DIG,5,Eagle | OPEN | On-Air | K2AD | CCARC | 2018-02-01,103.1
235,KB0VJJ,147.345,+,0.6,TSQL,88.5,123,23,23,NN,FM,5,Eagle | OPEN | On-Air | Colorado Connection | CCARC | 2017-01-06,104.3
236,KA0YDW,146.82,-,0.6,Tone,123,88.5,23,23,NN,FM,5,"Grand | OPEN | GCARA | CCARC | 2014-09-06
    Please help us confirm this repeater!",105.1
237,W0FT,448.2,-,5,,88.5,88.5,23,23,NN,DIG,5,Morgan | OPEN | On-Air | CCARC | 2017-03-11,112
238,KB0VJJ,147.075,+,0.6,TSQL,88.5,123,23,23,NN,FM,5,Grand | OPEN | On-Air | Colorado Connection | CCARC | 2016-05-23,119
239,KB0VJJ,145.4,-,0.8,TSQL,88.5,123,23,23,NN,FM,5,Washington | OPEN | On-Air | Colorado Connection | CCARC | 2015-11-19,125.5
240,W0FT,448.175,-,5,,88.5,88.5,23,23,NN,DIG,5,Morgan | OPEN | On-Air | W0FT | CCARC | 2018-02-01,125.5
