Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtscRxCode,DtcsPolarity,Mode,TStep,Comment,Distance
162,W0CRA,145.46,-,0.6,TSQL,107.2,107.2,23,23,NN,FM,5,Boulder | OPEN | On-Air | Colorado Repeater Association (CRA) | CCARC | 2017-11-13,30
163,N0SZ,445.05,-,5,,88.5,88.5,23,23,NN,DIG,5,Boulder | OPEN | On-Air | Rocky Mountain Ham Radio | CCARC | 2017-03-11,30
164,W0CRA,447.975,-,5,TSQL,107.2,107.2,23,23,NN,FM,5,Boulder | OPEN | On-Air | Colorado Repeater Association (CRA) | CCARC | 2016-09-08,30
165,W0IA,224.02,-,1.6,,88.5,88.5,23,23,NN,FM,5,Boulder | OPEN | On-Air | Rocky Mtn VHF Soc | CCARC | 2017-03-11,30
166,N0SZ,447.75,-,5,TSQL,141.3,141.3,23,23,NN,FM,5,Boulder | OPEN | Off-Air | Rocky Mountain Ham Radio | CCARC | 2017-03-11,30
167,W0ENO,448.8,-,5,TSQL,88.5,88.5,23,23,NN,FM,5,Boulder | OPEN | On-Air | Longmont ARC | CCARC | 2017-03-11,30.1
168,N0EPA,448.525,-,5,Tone,151.4,88.5,23,23,NN,FM,5,Boulder | OPEN | On-Air | N0EPA | CCARC | 2017-03-11,30.1
169,W0ENO,147.27,+,0.6,TSQL,100,100,23,23,NN,FM,5,Boulder | OPEN | On-Air | Longmont ARC (LARC) | CCARC | 2017-03-11,30.1
170,W0JZ,146.91,+,0.6,TSQL,123,127.3,23,23,NN,FM,5,Boulder | OPEN | On-Air | 2017-04-09,31.6
171,AB0PC,146.895,-,0.6,TSQL,100,100,23,23,NN,FM,5,Park | OPEN | On-Air | AB0RR | CCARC | 2017-07-05,33
172,ND0Q,447.95,-,5,Tone,88.5,88.5,23,23,NN,FM,5,Pueblo | OPEN | On-Air | Pueblo Ham Club | CCARC | 2015-08-06,33.7
173,ND0Q,146.79,-,0.6,Tone,88.5,88.5,23,23,NN,FM,5,"Pueblo | OPEN | On-Air | Pueblo HC | CCARC | 2015-04-15
    Please help us confirm this repeater!",33.7
174,ND0Q,224.26,-,1.6,Tone,88.5,88.5,23,23,NN,FM,5,"Pueblo | OPEN | Off-Air | Pueblo Ham Club | CCARC | 2013-05-07
    Please help us confirm this repeater!",33.7
175,KC0CVU,147.36,+,0.6,TSQL,107.2,107.2,23,23,NN,FM,5,Park | OPEN | On-Air | CCARC | 2018-01-15,34.4
176,NX0G,146.685,-,0.6,TSQL,107.2,107.2,23,23,NN,FM,5,Park | OPEN | On-Air | Mountain ARC (MARC) | CCARC | 2016-11-17,34.5
177,WB0WDF,449,-,5,TSQL,67,67,23,23,NN,FM,5,"Fremont | OPEN | On-Air | WB0WDF | CCARC | 2012-06-14
    Please help us confirm this repeater!",35
178,K0JSC,447.975,-,5,TSQL,100,100,23,23,NN,FM,5,Fremont | OPEN | On-Air | K0JSC | CCARC | 2017-03-11,35.6
179,KB0TUC,927.7,-,25,DTCS,88.5,88.5,114,114,NN,FM,5,Fremont | OPEN | On-Air | Royal Gorge ARC | CCARC | 2017-03-11,36.3
180,WB0WDF,53.03,-,1.7,TSQL,88.5,88.5,23,23,NN,FM,5,"Fremont | OPEN | On-Air | WB0WDF | CCARC | 2012-07-10
    Please help us confirm this repeater!",36.4
181,WD0EKR,447.75,-,5,TSQL,103.5,103.5,23,23,NN,FM,5,Fremont | OPEN | On-Air | RGARC | CCARC | 2017-03-11,36.4
182,WD0EKR,223.96,-,1.6,TSQL,103.5,103.5,23,23,NN,FM,5,Fremont | OPEN | On-Air | RGARC | CCARC | 2017-10-04,36.4
183,K0JSC,446.7375,-,5,,88.5,88.5,23,23,NN,DIG,5,Fremont | OPEN | On-Air | CCARC | 2017-03-11,36.4
184,WD0EKR,145.49,-,0.6,TSQL,103.5,103.5,23,23,NN,FM,5,Fremont | OPEN | On-Air | Royal Gorge Amateur Radio Club | CCARC | 2017-03-11,36.4
185,K0JSC,447.25,-,5,TSQL,100,100,23,23,NN,FM,5,"Fremont | OPEN | On-Air | CCARC | 2013-01-27
    Please help us confirm this repeater!",36.4
186,K0JSC,448.975,-,5,TSQL,100,100,23,23,NN,FM,5,Pueblo | OPEN | On-Air | CCARC | 2017-03-11,37
187,NE0Z,147,+,0.6,,88.5,88.5,23,23,NN,FM,5,"Pueblo | PRIVATE | On-Air | Carl Higbee | CCARC | 2014-02-26
    Please help us confirm this repeater!",38
188,KI0HG,147.03,+,0.6,Tone,100,88.5,23,23,NN,FM,5,Boulder | OPEN | On-Air | KI0HG | CCARC | 2017-01-20,39.2
189,N0PWZ,449.725,-,5,Tone,100,88.5,23,23,NN,FM,5,"El Paso | OPEN | On-Air | N0PWZ | CCARC | 2012-11-10
    Please help us confirm this repeater!",41.7
190,ND0Q,146.88,-,0.6,Tone,88.5,88.5,23,23,NN,FM,5,Pueblo | OPEN | On-Air | Pueblo HC | CCARC | 2017-10-24,41.7
191,K0ST,146.655,-,0.6,Tone,123,88.5,23,23,NN,FM,5,"Pueblo | OPEN | On-Air | K0ST | CCARC | 2013-05-07
    Please help us confirm this repeater!",41.7
192,KF0KR,447.7,-,5,TSQL,210.7,210.7,23,23,NN,DIG,5,Pueblo | PRIVATE | Off-Air | CCARC | 2017-01-02,41.7
193,ND0Q,145.115,-,0.6,Tone,88.5,88.5,23,23,NN,FM,5,"Pueblo | OPEN | Off-Air | Pueblo Ham Club | CCARC | 2012-11-12
    Please help us confirm this repeater!",41.7
194,WA0DE,147.105,+,0.6,TSQL,107.2,107.2,23,23,NN,FM,5,Elbert | OPEN | On-Air | ARES of Douglas and Elbert Counties | CCARC | 2017-07-19,42.2
195,KB0VJJ,147.285,+,0.6,TSQL,88.5,123,23,23,NN,FM,5,Grand | OPEN | On-Air | Colorado Connection | CCARC | 2017-01-06,42.3
196,KJ0T,147.24,+,0.6,Tone,103.5,88.5,23,23,NN,FM,5,"Pueblo | OPEN | Off-Air | TARA | CCARC | 2012-06-13
    Please help us confirm this repeater!",43.2
197,K0JSC,447.275,-,5,TSQL,100,100,23,23,NN,FM,5,Pueblo | OPEN | On-Air | CCARC | 2017-01-06,43.2
198,WA4CCC,447.45,-,5,Tone,103.5,88.5,23,23,NN,FM,5,"Grand | OPEN | On-Air | W0IG | CCARC | 2013-10-26
    Please help us confirm this repeater!",45
199,W0LRA,449.575,-,5,Tone,100,88.5,23,23,NN,FM,5,Larimer | OPEN | On-Air | Loveland Rptr Assoc | CCARC | 2018-02-24,45.7
200,KN6VV,224.32,-,1.6,TSQL,100,100,23,23,NN,FM,5,"Larimer | OPEN | Off-Air | KN6VV | CCARC | 2014-03-03
    Please help us confirm this repeater!",45.7
201,W0LRA,147.195,+,0.6,Tone,100,88.5,23,23,NN,FM,5,Larimer | OPEN | On-Air | Loveland Repeater Assoc | CCARC | 2016-08-18,46.1
202,W0UPS,146.85,-,0.6,TSQL,100,100,23,23,NN,FM,5,Weld | OPEN | On-Air | Northern Colorado ARC | CCARC | 2017-05-08,48.4
203,K0OJ,449.725,-,5,Tone,127.3,88.5,23,23,NN,FM,5,"Weld | OPEN | On-Air | K0OJ | CCARC | 2014-08-21
    Please help us confirm this repeater!",48.4
204,W0UPS,448.025,-,5,TSQL,100,100,23,23,NN,FM,5,Larimer | OPEN | On-Air | Northern Colorado ARC | CCARC | 2016-03-21,48.7
205,N0FH,146.685,-,0.6,Tone,123,88.5,23,23,NN,FM,5,Larimer | OPEN | On-Air | Estes Valley ARC | CCARC | 2017-08-05,49.3
206,KC0KWD,147,+,0.6,TSQL,100,100,23,23,NN,FM,5,Weld | OPEN | On-Air | Weld ARS | CCARC | 2017-05-06,49.5
207,WR0AEN,449.325,-,5,,88.5,88.5,23,23,NN,DIG,5,"Weld | OPEN | On-Air | Colorado Amateur Repeater Network (CARN) | CCARC | 2012-11-12
    Please help us confirm this repeater!",49.5
208,KC0KWD,448.475,-,5,Tone,100,88.5,23,23,NN,FM,5,Weld | OPEN | On-Air | Weld Amateur Radio Society (WARS) | CCARC | 2015-06-07,49.5
209,N0FH,449.8,-,5,Tone,123,88.5,23,23,NN,FM,5,Larimer | OPEN | On-Air | Estes Valley ARC | CCARC | 2017-08-05,52.3
210,N0SZ,446.7625,-,5,,88.5,88.5,23,23,NN,DIG,5,Park | OPEN | On-Air | K7PFJ | 2017-03-11,53.6
211,KA0YDW,146.82,-,0.6,Tone,123,88.5,23,23,NN,FM,5,"Grand | OPEN | GCARA | CCARC | 2014-09-06
    Please help us confirm this repeater!",55.7
212,KB0VJJ,147.39,+,0.6,TSQL,88.5,123,23,23,NN,FM,5,"Summit | OPEN | On-Air | Colorado Connection | CCARC | 2015-01-30
    Please help us confirm this repeater!",56
213,N0SZ,445.0875,-,5,,88.5,88.5,23,23,NN,DIG,5,Fremont | OPEN | On-Air | K2AD | 2018-02-01,56.1
214,KB0TUC,927.775,-,25,DTCS,88.5,88.5,116,116,NN,FM,5,"Custer | OPEN | On-Air | Royal Gorge Amateur Radio Club | CCARC | 2012-06-14
    Please help us confirm this repeater!",59.5
215,KB0TUC,147.06,+,0.6,TSQL,77,77,23,23,NN,FM,5,"Custer | OPEN | On-Air | http://www.qsl.net/rghc | CCARC | 2012-06-14
    Please help us confirm this repeater!",59.5
216,KB0TUC,448.15,-,5,TSQL,103.5,103.5,23,23,NN,FM,5,Custer | OPEN | On-Air | Royal George ARC | CCARC | 2017-03-11,59.5
217,K0JSC,448.325,-,5,TSQL,100,100,23,23,NN,FM,5,Custer | OPEN | On-Air | 2017-01-06,59.6
218,ND0Q,919.1,-,25,Tone,88.5,88.5,23,23,NN,FM,5,Pueblo | OPEN | Off-Air | Pueblo HC | CCARC | 2016-07-14,59.6
