Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtscRxCode,DtcsPolarity,Mode,TStep,Comment,Distance
162,W0QEY,446.8125,-,5,,88.5,88.5,23,23,NN,DIG,5,Larimer | OPEN | On-Air | W0QEY CSU | CCARC | 2017-05-31,58.2
163,N6RFI,447.2,-,5,Tone,82.5,88.5,23,23,NN,FM,5,Weld | OPEN | On-Air | N6RFI | CCARC | 2017-03-11,58.3
164,WB0QMR,146.7,-,0.6,Tone,107.2,88.5,23,23,NN,FM,5,"Summit | OPEN | On-Air | GRARC | CCARC | 2013-01-07
    Please help us confirm this repeater!",58.5
165,W0QEY,449.85,-,5,TSQL,100,100,23,23,NN,FM,5,"Larimer | OPEN | On-Air | CO State Univ ARC | CCARC | 2012-11-16
    Please help us confirm this repeater!",58.7
166,W7RF,927.925,-,25,DTCS,88.5,88.5,114,114,NN,FM,5,"Larimer | OPEN | Testing | W7RF | CCARC | 2013-05-13
    Please help us confirm this repeater!",58.7
167,W7RF,447.725,-,5,Tone,131.8,88.5,23,23,NN,FM,5,"Larimer | OPEN | On-Air | W7RF | CCARC | 2013-01-04
    Please help us confirm this repeater!",58.7
168,W0MOG,224.72,-,1.6,TSQL,103.5,103.5,23,23,NN,FM,5,El Paso | OPEN | On-Air | w0mog | 2017-04-07,58.9
169,W0DMR,446.775,-,5,,88.5,88.5,23,23,NN,DIG,5,Larimer | OPEN | On-Air | W0DMR - NoCo C-bridge Network | CCARC | 2017-01-11,59.1
170,,447.2,-,5,,88.5,88.5,23,23,NN,FM,5,El Paso | OPEN | Testing | GGARC | 2015-11-11,59.3
171,WA0DE,147.105,+,0.6,TSQL,107.2,107.2,23,23,NN,FM,5,Elbert | OPEN | On-Air | ARES of Douglas and Elbert Counties | CCARC | 2017-07-19,59.7
172,N0ZUQ,927.875,-,25,DTCS,88.5,88.5,114,114,NN,FM,5,Larimer | OPEN | Off-Air | WA6IMI | CCARC | 2017-03-11,59.8
173,N0ZUQ,449.425,-,5,Tone,94.8,88.5,23,23,NN,FM,5,Larimer | OPEN | On-Air | 2018-02-25,59.8
174,KB0SRJ,448.45,-,5,Tone,100,88.5,23,23,NN,FM,5,"El Paso | OPEN | On-Air | Pikes Pk FM Assoc | CCARC | 2015-03-14
    Please help us confirm this repeater!",62.2
175,KB0SRJ,146.97,-,0.6,TSQL,100,123,23,23,NN,FM,5,El Paso | OPEN | On-Air | Pikes Peak FM Assoc | CCARC | 2017-08-28,62.2
176,W0UPS,447.7,-,5,TSQL,100,100,23,23,NN,FM,5,"Larimer | OPEN | On-Air | Northern Colorado Amateur Radio Club | 2014-09-02
    Please help us confirm this repeater!",62.8
177,W0RSH,146.85,-,0.6,Tone,103.5,88.5,23,23,NN,FM,5,"El Paso | OPEN | On-Air | W0RSH | CCARC | 2012-11-12
    Please help us confirm this repeater!",62.9
178,K0IRP,146.91,-,0.6,TSQL,151.4,151.4,23,23,NN,FM,5,El Paso | OPEN | On-Air | GGARC | CCARC | 2016-08-10,62.9
179,,147.27,+,0.6,,88.5,88.5,23,23,NN,FM,5,El Paso | OPEN | On-Air | TRA | 2016-08-10,62.9
180,W0MOG,147.39,+,0.6,Tone,103.5,88.5,23,23,NN,FM,5,El Paso | OPEN | On-Air | W0MOG | CCARC | 2016-08-10,62.9
181,AA0L,147.135,+,0.6,Tone,100,88.5,23,23,NN,FM,5,El Paso | OPEN | On-Air | AA0L | CCARC | 2016-04-08,63
182,,449.575,-,5,,88.5,88.5,23,23,NN,FM,5,El Paso | CLOSED | On-Air | RMHARC | CCARC | 2016-08-10,63.2
183,K0IRP,447.35,-,5,Tone,151.4,88.5,23,23,NN,FM,5,"El Paso | OPEN | On-Air | GGARC | CCARC | 2015-03-04
    Please help us confirm this repeater!",63.2
184,NX0G,447.475,-,5,Tone,107.2,88.5,23,23,NN,FM,5,"El Paso | OPEN | Mountain ARC (MARC) | CCARC | 2012-11-10
    Please help us confirm this repeater!",63.2
185,AA0L,448.3,-,5,Tone,100,88.5,23,23,NN,FM,5,El Paso | OPEN | On-Air | AA0L | CCARC | 2016-08-10,63.2
186,W0UPS,146.625,-,0.6,TSQL,100,100,23,23,NN,FM,5,Larimer | OPEN | On-Air | Northern Colorado ARC | CCARC | 2017-03-11,63.2
187,W0MOG,448.6,-,5,Tone,114.8,88.5,23,23,NN,FM,5,"El Paso | OPEN | W0MOG | CCARC | 2012-11-10
    Please help us confirm this repeater!",63.2
188,N0KG,448.25,-,5,Tone,123,88.5,23,23,NN,FM,5,"El Paso | OPEN | On-Air | CCARC | 2013-08-06
    Please help us confirm this repeater!",63.2
189,KB0SRJ,224.06,-,1.6,,88.5,88.5,23,23,NN,FM,5,"El Paso | CLOSED | Pikes Peak FM Association (PPFMA) | CCARC | 2012-11-12
    Please help us confirm this repeater!",63.2
190,W0UPS,224.84,-,1.6,TSQL,100,100,23,23,NN,FM,5,"Larimer | OPEN | On-Air | Northern Colorado ARC | 2013-11-12
    Please help us confirm this repeater!",63.2
191,W0MOG,927.8,-,25,DTCS,88.5,88.5,116,116,NN,FM,5,"Teller | OPEN | On-Air | CCARC | 2012-11-10
    Please help us confirm this repeater!",63.2
192,WA6IFI,447.55,-,5,Tone,123,88.5,23,23,NN,FM,5,El Paso | OPEN | On-Air | WA6IFI | CCARC | 2015-11-13,63.2
193,KF0WF,447.025,-,5,Tone,123,88.5,23,23,NN,FM,5,El Paso | OPEN | Off-Air | Colorado Springs ARA | CCARC | 2016-08-10,63.2
194,WZ0N,447.125,-,5,TSQL,103.5,103.5,23,23,NN,FM,5,"Park | OPEN | On-Air | WZ0N | CCARC | 2013-07-05
    Please help us confirm this repeater!",64.6
195,KA0TTF,448.725,-,5,Tone,123,88.5,23,23,NN,FM,5,El Paso | OPEN | On-Air | KA0TTF | CCARC | 2016-04-19,66.7
196,WB7UPS,448.325,-,5,Tone,110.9,88.5,23,23,NN,FM,5,"Larimer | OPEN | On-Air | CCARC | 2012-11-16
    Please help us confirm this repeater!",66.7
197,K7PFJ,446.95,-,5,,88.5,88.5,23,23,NN,DIG,5,Teller | OPEN | On-Air | Rocky Mountain Ham Radio | 2017-03-11,66.8
198,AA0SP,147.18,+,0.6,Tone,100,88.5,23,23,NN,FM,5,El Paso | PRIVATE | On-Air | AA0SP | CCARC | 2017-03-09,66.8
199,WA6IFI,927.725,-,25,DTCS,88.5,88.5,114,114,NN,FM,5,Teller | OPEN | On-Air | WA6IFI | CCARC | 2017-03-11,66.8
200,N0SZ,446.7625,-,5,,88.5,88.5,23,23,NN,DIG,5,Park | OPEN | On-Air | K7PFJ | 2017-03-11,67
201,K0UPS,449.25,-,5,TSQL,123,123,23,23,NN,FM,5,"Elbert | OPEN | On-Air | K0UPS Club c/o N1UPS | CCARC | 2014-09-02
    Please help us confirm this repeater!",68.3
202,WA6IFI,53.13,-,1.7,TSQL,107.2,107.2,23,23,NN,FM,5,El Paso | OPEN | On-Air | Cheyenne Mountain Repeater Group (CMRG) | CCARC | 2017-03-09,69
203,KB0VJJ,145.13,-,0.6,TSQL,88.5,123,23,23,NN,FM,5,El Paso | OPEN | On-Air | Colorado Connection | CCARC | 2016-04-03,69
204,KC0CVU,927.85,-,25,DTCS,88.5,88.5,114,114,NN,FM,5,Teller | OPEN | On-Air | CMRG | CCARC | 2017-03-09,69
205,KC0CVU,446.9125,-,5,,88.5,88.5,23,23,NN,DIG,5,"El Paso | OPEN | On-Air | Cheyenne Mountain Repeater Group (CMRG) | 2012-10-17
    Please help us confirm this repeater!",69
206,N0SZ,445.0625,-,5,,88.5,88.5,23,23,NN,DIG,5,El Paso | OPEN | Off-Air | Rocky Mountain Ham Radio | CCARC | 2017-03-11,69
207,KC0CVU,145.375,-,0.6,,88.5,88.5,23,23,NN,DIG,5,El Paso | OPEN | On-Air | Cheyenne Mountain Repeater Group (CMRG) | CCARC | 2017-03-09,69.1
208,NX0G,147.015,+,0.6,Tone,107.2,88.5,23,23,NN,FM,5,Teller | OPEN | On-Air | Mountain ARC | CCARC | 2016-11-17,69.3
209,WB0WDF,224.94,-,1.6,Tone,67,88.5,23,23,NN,FM,5,"Teller | OPEN | Testing | CCARC | 2012-06-18
    Please help us confirm this repeater!",69.3
210,WB0WDF,145.46,-,0.6,Tone,67,88.5,23,23,NN,FM,5,"Teller | OPEN | On-Air | WB0WDF | CCARC | 2012-06-15
    Please help us confirm this repeater!",69.3
211,WB0WDF,447.4,-,5,Tone,67,88.5,23,23,NN,FM,5,"Teller | OPEN | On-Air | WB0WDF | CCARC | 2012-06-15
    Please help us confirm this repeater!",69.3
212,WB0WDF,1287.7,-,20,Tone,67,88.5,23,23,NN,FM,5,"Teller | OPEN | Testing | WB0WDF | CCARC | 2012-06-18
    Please help us confirm this repeater!",69.3
213,KC0CVU,147.345,+,0.6,TSQL,107.2,107.2,23,23,NN,FM,5,El Paso | OPEN | On-Air | CCARC | 2018-01-15,69.5
214,KC0CVU,448.1,-,5,TSQL,107.2,107.2,23,23,NN,FM,5,El Paso | OPEN | On-Air | CCARC | 2018-01-15,69.5
215,W0CRA,145.16,-,0.6,TSQL,107.2,107.2,23,23,NN,FM,5,El Paso | OPEN | On-Air | Colorado Repeater Association | CCARC | 2017-11-13,69.5
216,KC0CVU,146.76,-,0.6,TSQL,107.2,107.2,23,23,NN,FM,5,El Paso | OPEN | On-Air | Cheyenne Mountain Repeater Group | CCARC | 2018-01-15,69.5
217,KC0CVU,448,-,5,Tone,107.2,88.5,23,23,NN,FM,5,El Paso | OPEN | On-Air | CCARC | 2018-01-15,69.5
218,KB0VJJ,145.445,-,0.6,Tone,88.5,88.5,23,23,NN,FM,5,"Lake | OPEN | On-Air | Colorado Connection | CCARC | 2013-06-14
    Please help us confirm this repeater!",71.2
219,KB0SRJ,448.8,-,5,TSQL,100,100,23,23,NN,FM,5,El Paso | OPEN | Off-Air | Pikes Peak FM Assoc | CCARC | 2016-11-23,72
220,KB0SRJ,145.265,-,0.6,TSQL,100,100,23,23,NN,FM,5,El Paso | OPEN | Off-Air | Pikes Peak FM Association | CCARC | 2016-11-23,72
221,W0FT,448.2,-,5,,88.5,88.5,23,23,NN,DIG,5,Morgan | OPEN | On-Air | CCARC | 2017-03-11,72.2
222,K0RV,146.61,-,0.6,Tone,107.2,88.5,23,23,NN,FM,5,"Eagle | OPEN | On-Air | ECHO | CCARC | 2012-11-10
    Please help us confirm this repeater!",73.2
223,N0AFO,224.8,-,1.6,,88.5,88.5,23,23,NN,FM,5,"Eagle | OPEN | ECHO | CCARC | 2012-11-10
    Please help us confirm this repeater!",73.9
224,N0AFO,449.9,-,5,TSQL,107.2,107.2,23,23,NN,FM,5,"Eagle | OPEN | Off-Air | ECHO | CCARC | unverified.
  
   Please help us confirm this repeater!",73.9
225,N0ZSN,147.24,+,0.6,TSQL,156.7,156.7,23,23,NN,FM,5,Lake | OPEN | Off-Air | CCARC | 2016-06-30,77.2
226,KB0VJJ,147.075,+,0.6,TSQL,88.5,123,23,23,NN,FM,5,Grand | OPEN | On-Air | Colorado Connection | CCARC | 2016-05-23,77.3
227,WZ0N,448.575,-,5,TSQL,103.5,103.5,23,23,NN,FM,5,Park | OPEN | Off-Air | CCARC | 2017-11-22,77.7
228,N0SZ,445.075,-,5,,88.5,88.5,23,23,NN,DIG,5,Eagle | OPEN | On-Air | K2AD | CCARC | 2018-02-01,77.8
229,KB0VJJ,147.345,+,0.6,TSQL,88.5,123,23,23,NN,FM,5,Eagle | OPEN | On-Air | Colorado Connection | CCARC | 2017-01-06,78.2
230,WB0WDF,449,-,5,TSQL,67,67,23,23,NN,FM,5,"Fremont | OPEN | On-Air | WB0WDF | CCARC | 2012-06-14
    Please help us confirm this repeater!",85.2
231,KE0AE,147.06,+,0.6,Tone,103.5,88.5,23,23,NN,FM,5,Lincoln | OPEN | On-Air | BSARC | CCARC | 2018-04-04,86.4
232,WB7GR,449.3,-,5,Tone,131.8,88.5,23,23,NN,FM,5,Laramie | OPEN | On-Air | WU7G | 2016-08-09,90.1
233,WD0EKR,145.49,-,0.6,TSQL,103.5,103.5,23,23,NN,FM,5,Fremont | OPEN | On-Air | Royal Gorge Amateur Radio Club | CCARC | 2017-03-11,90.2
234,KB0TUC,927.7,-,25,DTCS,88.5,88.5,114,114,NN,FM,5,Fremont | OPEN | On-Air | Royal Gorge ARC | CCARC | 2017-03-11,90.2
235,WB0WDF,53.03,-,1.7,TSQL,88.5,88.5,23,23,NN,FM,5,"Fremont | OPEN | On-Air | WB0WDF | CCARC | 2012-07-10
    Please help us confirm this repeater!",90.2
236,K0JSC,447.25,-,5,TSQL,100,100,23,23,NN,FM,5,"Fremont | OPEN | On-Air | CCARC | 2013-01-27
    Please help us confirm this repeater!",90.2
237,WD0EKR,223.96,-,1.6,TSQL,103.5,103.5,23,23,NN,FM,5,Fremont | OPEN | On-Air | RGARC | CCARC | 2017-10-04,90.2
238,WD0EKR,447.75,-,5,TSQL,103.5,103.5,23,23,NN,FM,5,Fremont | OPEN | On-Air | RGARC | CCARC | 2017-03-11,90.2
239,K0JSC,447.975,-,5,TSQL,100,100,23,23,NN,FM,5,Fremont | OPEN | On-Air | K0JSC | CCARC | 2017-03-11,91.4
240,K7PFJ,449.9375,-,5,,88.5,88.5,23,23,NN,DIG,5,Laramie | OPEN | On-Air | WRCG | 2018-01-29,91.4
241,N1FSX,449.9,-,5,Tone,107.2,88.5,23,23,NN,FM,5,"Lincoln | OPEN | On-Air | CCARC | 2012-07-20
    Please help us confirm this repeater!",92.3
242,ND0Q,146.79,-,0.6,Tone,88.5,88.5,23,23,NN,FM,5,"Pueblo | OPEN | On-Air | Pueblo HC | CCARC | 2015-04-15
    Please help us confirm this repeater!",95.9
243,ND0Q,224.26,-,1.6,Tone,88.5,88.5,23,23,NN,FM,5,"Pueblo | OPEN | Off-Air | Pueblo Ham Club | CCARC | 2013-05-07
    Please help us confirm this repeater!",95.9
244,ND0Q,447.95,-,5,Tone,88.5,88.5,23,23,NN,FM,5,Pueblo | OPEN | On-Air | Pueblo Ham Club | CCARC | 2015-08-06,95.9
245,W0LSD,146.745,-,0.6,Tone,100,88.5,23,23,NN,FM,5,Chaffee | OPEN | Off-Air | CLARA | CCARC | 2018-03-12,96
246,N7EMA,447.025,-,5,,88.5,88.5,23,23,NN,FM,5,Laramie | OPEN | WRCG | 2017-01-04,96.1
247,KC7SNO,146.775,-,0.6,Tone,114.8,88.5,23,23,NN,FM,5,Laramie | OPEN | On-Air | Shy-Wy Amateur Radio Club | WRCG | 2017-01-04,96.1
248,KB0VJJ,145.16,-,0.6,TSQL,88.5,123,23,23,NN,FM,5,Jackson | OPEN | On-Air | Colorado Connection | CCARC | 2017-01-06,96.7
249,N7JJY,449.9,-,5,TSQL,100,100,23,23,NN,FM,5,Laramie | OPEN | On-Air | N7JJY | 2017-01-04,97.2
250,KC7SNO,147.105,+,0.6,Tone,114.8,88.5,23,23,NN,FM,5,Laramie | OPEN | On-Air | WRCG | 2017-01-04,97.2
251,KB7SWR,145.235,-,0.6,Tone,114.8,88.5,23,23,NN,FM,5,Laramie | OPEN | On-Air | N7GT | WRCG | 2017-01-04,97.2
252,KC7DHF,448.95,-,5,Tone,151.4,88.5,23,23,NN,FM,5,Laramie | OPEN | On-Air | WRCG | 2017-01-04,97.2
253,KB7SWR,448.15,-,5,Tone,100,88.5,23,23,NN,FM,5,Laramie | OPEN | Off-Air | KB7SWR | WRCG | 2017-01-04,98.4
254,KB0VJJ,145.4,-,0.8,TSQL,88.5,123,23,23,NN,FM,5,Washington | OPEN | On-Air | Colorado Connection | CCARC | 2015-11-19,98.5
255,W0FT,448.175,-,5,,88.5,88.5,23,23,NN,DIG,5,Morgan | OPEN | On-Air | W0FT | CCARC | 2018-02-01,98.5
256,K0JSC,448.975,-,5,TSQL,100,100,23,23,NN,FM,5,Pueblo | OPEN | On-Air | CCARC | 2017-03-11,100.2
257,NE0Z,147,+,0.6,,88.5,88.5,23,23,NN,FM,5,"Pueblo | PRIVATE | On-Air | Carl Higbee | CCARC | 2014-02-26
    Please help us confirm this repeater!",100.9
258,KC0CVU,145.295,-,0.6,Tone,107.2,88.5,23,23,NN,FM,5,"Chaffee | OPEN | On-Air | Cheyenne Mtn Repeater Group | CCARC | 2015-01-30
    Please help us confirm this repeater!",104
259,KC0CVU,449.65,-,5,Tone,107.2,88.5,23,23,NN,FM,5,Chaffee | OPEN | On-Air | CCARC | 2018-01-15,104.6
260,WZ0N,449.925,-,5,TSQL,103.5,103.5,23,23,NN,FM,5,"Chaffee | OPEN | On-Air | CCARC | 2013-07-05
    Please help us confirm this repeater!",104.6
261,K0VQ,447.05,-,5,TSQL,136.5,136.5,23,23,NN,FM,5,"Pitkin | OPEN | On-Air | Roaring Fork Amateur Repeater Cooperative | CCARC | 2012-11-10
    Please help us confirm this repeater!",105.5
262,N7UW,147.015,+,0.6,Tone,146.2,88.5,23,23,NN,FM,5,"Albany | OPEN | On-Air | Albany County ARES/RACES, University Amateur Radio | 2017-02-24",107.2
263,K0CL,146.67,-,0.6,Tone,107.2,88.5,23,23,NN,FM,5,"Pitkin | OPEN | On-Air | Ski Country ARC | CCARC | 2012-11-10
    Please help us confirm this repeater!",110
264,KB0VJJ,449.625,-,5,TSQL,123,123,23,23,NN,FM,5,"Routt | OPEN | On-Air | Colorado Connection Repeaters, Inc. | 2013-06-14
    Please help us confirm this repeater!",110.1
265,KD0H,147.21,+,0.6,TSQL,107.2,107.2,23,23,NN,FM,5,"Routt | OPEN | On-Air | SSARC | CCARC | 2014-09-27
    Please help us confirm this repeater!",110.1
266,KB0VJJ,147.165,+,0.6,TSQL,88.5,123,23,23,NN,FM,5,Routt | OPEN | On-Air | Colorado Connection | 2017-01-06,110.1
267,KD0MRC,145.325,-,0.6,Tone,100,88.5,23,23,NN,FM,5,Chaffee | OPEN | On-Air | Chaffee Lake Amateur Repeater Association | 2018-01-14,111.9
268,WA0JTB,145.295,-,0.6,,88.5,88.5,23,23,NN,FM,5,Logan | OPEN | Off-Air | NECARA | CCARC | 2015-07-09,112.3
269,KB0YNA,447.65,-,5,TSQL,151.4,151.4,23,23,NN,FM,5,Gunnison | OPEN | On-Air | KB0YNA | CCARC | 2016-10-28,113.9
270,W0VTL,147.12,+,0.6,,88.5,88.5,23,23,NN,FM,5,"Gunnison | OPEN | On-Air | W0VTL | CCARC | 2014-09-01
    Please help us confirm this repeater!",132.5
271,K5GF,449.95,-,5,,88.5,88.5,23,23,NN,FM,5,"Gunnison | OPEN | K5GF | CCARC | 2012-11-10
    Please help us confirm this repeater!",132.5
