Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coordination,Last update
449.25,-5,110.9,WD7N,Eagle Mountain,UT,OPEN,,177.9,NW,,449.25,444.25,110.9,Utah,Off-Air,UVHFS,
