Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Features,Coordination,Last update
146.7,-0.6,,KA7STK,St George,UT,OPEN,,246.7,WSW,,146.7,146.1,,Washington,On-Air,St. George and the neighboring communities.,"Closed autopatch, 2,754'.",UVHFS,
