Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Features,Coordination,Last update
449.525,-5,100,KA7STK,"St George,  Winchester Hills",UT,OPEN,,244.8,WSW,,449.525,444.525,100,Washington,Off-Air,St. George and the neighboring communities.,Closed autopatch.,UVHFS,
