Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Features,Coordination,Last update
147.26,0.6,,K7SG,St George,UT,OPEN,,241.7,WSW,,147.26,147.86,,Washington,Off-Air,St. George and neighboring communities.,3,UVHFS,
