Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coordination,Last update
147.09,0.6,100,KG7VVQ,"Kemmerer, Quealy Peak",WY,OPEN,,202.4,NNW,,147.09,147.69,100,Lincoln,On-Air,WRCG,
