Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Op Status,Sponsor,Features,Coordination,Last update
147.21,0.6,107.2,KD0H,Steamboat Springs,CO,OPEN,,139.6,NW,,147.21,147.81,107.2,107.2,Routt,On-Air,SSARC,"Linked, WX.",CCARC,
