Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Coordination,Last update
448.925,-5,131.8,W0LMA,Broomfield,CO,OPEN,,204.7,E,,448.925,443.925,131.8,Boulder,On-Air,W0LMA,CCARC,
