Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Sponsor,Features,Coordination,Last update
448.35,-5,,KC7OXI,"Draper,  South Mountain",UT,OPEN,,180.7,NW,,448.35,443.35,,Salt Lake,Off-Air,Utah County from Alpine to Payson. Salt Lake Valley communities from Salt Lake City to Draper.,Rocky Mtn RA,5,UVHFS,
