Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Sponsor,Features,Links,Coordination,Last update
147.28,0.6,100,NM5ML,"Raton, Sierra Grande",NM,OPEN,,261.9,SE,,147.28,147.88,100,Colfax,On-Air,Wide area.,,8,Full-time to the  Mega-Link System .,NMFCC,
