Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Features,Coordination,Last update
441.85,5,151.4,N7QQJ,Dewey,AZ,OPEN,,294.4,SW,,441.85,446.85,151.4,Yavapai,Off-Air,N7QQJ,Closed autopatch.,ARCA,
