Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Sponsor,Features,Links,Coordination,Last update
147.36,0.6,100,NM5ML,"Conchas Dam, Mesa Rica",NM,OPEN,,224.1,SSE,,147.36,147.96,100,San Miguel,On-Air,Wide area.,,5,Full-time to the  Mega-Link System .,NMFCC,
