Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Coordination,Last update
224.96,-1.6,CSQ,AC0KC,Fort Lupton,CO,OPEN,,218,E,,224.96,223.36,CSQ,Weld,On-Air,AC0KC,CCARC,
