Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Sponsor,Features,Links,Coordination,Last update
146.66,-0.6,100,NM5ML,"Grants, Microwave Ridge",NM,OPEN,,153.9,SSW,,146.66,146.06,100,Cibola,On-Air,Wide area.,Mega-Link Rptr System,9,Full-time to the  Mega-Link System .,NMFCC,
