Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,DMR Enabled,Color Code,Wide Network,County,Op Status,Coverage,Sponsor,Affiliate,Features,Notes,Web links,Coordination,Last update
443.3,5,CC1,K5KRE,"Albuquerque, Sandia Crest",NM,OPEN,,199.1,S,,443.3,448.3,,,1,,Bernalillo,Testing,Wide area.,K5RKE,Mac Pass Repeater Group,A Motorola SLR5700 on the BrandMeister worldwide network,Timeslot 1 3135 (New Mexico) 31302 (MPRG 2) Timeslot 2 31301 (MPRG 1),http://brandmeister.network/?page=repeater&amp;id=313510,NMFCC,
