Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Features,Coordination,Last update
147.26,0.6,100,KC5WDV,"Gallup, Gibson Peak",NM,OPEN,,189.6,S,,147.26,147.86,100,McKinley,On-Air,KC5WDV,VHF/UHF Remote Bases,NMFCC,
