Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,Downlink Tone,YSF Digital Enabled,DG-ID,County,Op Status,Sponsor,Mixed-Mode,Coordination,Last update
448.025,-5,100,W0UPS,"Loveland, Budweiser Event Center",CO,OPEN,,220.5,E,,448.025,443.025,100,100,,Open ↑ / Open ↓,Larimer,On-Air,Northern Colorado ARC,Yes; analog capable.,CCARC,
