Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Coordination,Last update
52.98,-1,141.3,W7VNJ,Casper,WY,OPEN,,169.9,NNW,,52.98,51.98,141.3,Natrona,Off-Air,CARC,WRCG,
