Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Sponsor,Features,Links,Coordination,Last update
146.64,-0.6,173.8,KD7AGA,"Casper, Casper Mountain",WY,OPEN,,162.6,NNW,,146.64,146.04,173.8,Natrona,Off-Air,Regional.,CDK Net,E-power.,"Full-time to  
        449.57500 (W7VNJ) at Casper, Wyoming Med Center, WY .",WRCG,
