Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,On-air,Sponsor,Coordination,Last update
224.6,-1.6,100,W0RM,Rollinsville,CO,OPEN,,229.4,E,,224.6,223,100,Gilpin,Unknown,W0RM,CCARC,
