Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Features,Coordination,Last update
449.6,-5,162.2,KD7IC,Mormon Mtn,AZ,OPEN,,243.3,SW,,449.6,444.6,162.2,Coconino,On-Air,KD7IC,E-power.,ARCA,
