Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Sponsor,Features,Links,Coordination,Last update
448.15,-5,127.3,KI7DX,"Salt Lake City, Farnsworth Peak",UT,OPEN,,176.2,NW,,448.15,443.15,127.3,Salt Lake,On-Air,Wide area: Salt Lake Valley communities from Salt Lake City to Draper. Utah County from Alpine to Payson.,WA7X,9,"Full-time to  
        53.15000 (KI7DX) at Salt Lake City, Farnsworth Peak, UT .",UVHFS,
