Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Features,Coordination,Last update
433.6,-5,100,WA7GIE,"Salt Lake City,  Nelson Peak",UT,CLOSED,,173.6,NW,,433.6,428.6,100,Tooele,On-Air,Wasatch Front from Payson to Tremonton.,9,UVHFS,
