Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Features,Coordination,Last update
447.175,-5,,W7SAR,Salt Lake City,UT,OPEN,,169,NW,,447.175,442.175,,Salt Lake,On-Air,Salt Lake Valley communities from Salt Lake City to Draper.,Portable.,UVHFS,
