Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Sponsor,Features,Coordination,Last update
449.5,-5,100,K7JL,"Salt Lake City,  Farnsworth Peak",UT,OPEN,,176.2,NW,,449.5,444.5,100,Salt Lake,On-Air,Wide area: Wasatch Front from Payson to Tremonton. Interstate 80 corridor west of the Wasatch Front to the Nevada border. Tooele Valley and communities from Grantsville down toward Vernon. West Desert areas around Dugway and into Wendover and areas generally to the north and west of the Great Salt Lake.,K7JL,9,UVHFS,
