Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coordination,Last update
448,-5,100,W7DES,"Salt Lake City,  Capitol",UT,OPEN,,169.9,NW,,448,443,100,Salt Lake,On-Air,UVHFS,
