Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coordination,Last update
145.35,-0.6,100,NM7P,Murray,UT,OPEN,,190.8,NW,,145.35,144.75,100,Salt Lake,On-Air,UVHFS,
