Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Features,Coordination,Last update
449.25,-5,192.8,K7POF,Chino Valley,AZ,OPEN,,290.9,SW,,449.25,444.25,192.8,Yavapai,On-Air,,Amateur Radio Newsline Daily at 08:00.,ARCA,
