Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Coordination,Last update
448.3,-5,100,AA0L,Colorado Springs,CO,OPEN,,215.8,ESE,,448.3,443.3,100,El Paso,On-Air,AA0L,CCARC,
