Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Features,Coordination,Last update
147.135,0.6,100,AA0L,Colorado Springs,CO,OPEN,,212.1,ESE,,147.135,147.735,100,El Paso,On-Air,AA0L,6,CCARC,
