Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Sponsor,Features,Links,Coordination,Last update
147.22,0.6,67,NM5ML,"Gallup, Deza Bluffs",NM,OPEN,,189.4,SSE,,147.22,147.82,67,McKinley,On-Air,Wide area.,New Mexico Mega Link Assoc,"Closed autopatch, e-power.",Full-time to the  Mega-Link System .,NMFCC,
