Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coordination,Last update
447.375,-5,136.5,K7FQ,Snowflake,AZ,OPEN,,256.4,SW,,447.375,442.375,136.5,Navajo,Off-Air,ARCA,
