Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Sponsor,Features,Coordination,Last update
449.75,-5,123,W7AOR,"St George,  Utah Hill",UT,OPEN,,239.1,WSW,,449.75,444.75,123,Washington,On-Air,St. George and the neighboring communities.,N7ARR,7,UVHFS,
