Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Sponsor,Features,Coordination,Last update
145.23,-0.6,131.8,K7UCS,"Provo, Lake Mountain",UT,OPEN,,149,NW,,145.23,144.63,131.8,Utah,On-Air,Utah County from Alpine to Payson.,Utah Co ARES,E-power.,UVHFS,
