Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Features,Coordination,Last update
447.775,-5,123,N7TOP,"Ogden,  Powder Mountain",UT,OPEN,,226.1,NNW,,447.775,442.775,123,Weber,On-Air,Wide area: Cache and Morgan valleys.,Linked.,UVHFS,
