Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,Downlink Tone,YSF Digital Enabled,DG-ID,County,Op Status,Coverage,Sponsor,Mixed-Mode,Web links,Coordination,Last update
448.575,-5,100,W7SU,"Ogden, Little Mountain",UT,OPEN,,206.6,NW,,448.575,443.575,100,100,,Open ↑ / Open ↓,Weber,On-Air,Salt lake to Idaho and west toward Nevada,OARC,Yes; analog capable.,http://www.ogdenarc.org/,UVHFS,
