Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,YSF Digital Enabled,DG-ID,County,Op Status,Coverage,Sponsor,Mixed-Mode,Notes,Coordination,Last update
449.15,-5,100,K7JL,"Salt Lake City, Farnsworth Peak",UT,OPEN,,201.7,NW,,449.15,444.15,100,,Open ↑ / Open ↓,Salt Lake,On-Air,"Wide area: Salt Lake, Ogden, Provo, Tooele and beyond.",K7JL,Yes; analog capable.,9,UVHFS,
