Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,Downlink Tone,YSF Digital Enabled,DG-ID,County,Op Status,Coverage,Sponsor,Mixed-Mode,EchoLink,Notes,Web links,Last update
146.655,-0.6,107.2,KE7UUJ,"Rock Springs, Aspen Mountain",WY,OPEN,E,185.6,N,,146.655,146.055,107.2,107.2,,Open ↑ / Open ↓,Sweetwater,On-Air,Wide area. 100 mi radius.,Sweetwater Amateur Radio Club,Yes; analog capable.,865361,Sweetwater Amateur Radio Club uses this repeater pair for ARES/RACES use on both analog and d-star at different times.,http://wy7u.angelfire.com,
