Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,YSF Digital Enabled,DG-ID,County,Op Status,Coverage,Sponsor,Affiliate,Mixed-Mode,Last update
448.025,-5,123,K7DRA,"Rock Springs, Aspen Mtn",WY,OPEN,,200.3,NW,,448.025,443.025,123,,Open ↑ / Open ↓,Sweetwater,On-Air,Wide area.,DRAWZM Communications,Mountain West Radio Group,Yes; analog capable.,
