Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Sponsor,Features,Coordination,Last update
444.375,5,100,WA5IHL,"Las Vegas, Mesa Apache",NM,CLOSED,,192.7,SSE,,444.375,449.375,100,San Miguel,On-Air,Wide area.,JPARA,"Closed autopatch, e-power.",NMFCC,
