Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coordination,Last update
147.105,0.6,114.8,KC7SNO,"Cheyenne, North Park",WY,OPEN,,249.9,E,,147.105,147.705,114.8,Laramie,On-Air,WRCG,
