Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Coordination,Last update
447.9,-5,CSQ,WB0TPT,Denver,CO,OPEN,,207.6,E,,447.9,442.9,CSQ,Denver,Off-Air,WB0TPT,CCARC,
