Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Features,Coordination,Last update
449.875,-5,123,KF5PFO,"Taos, Picuris Peak",NM,OPEN,,192.6,S,,449.875,444.875,123,Taos,On-Air,Taos ARC,"Linked to 147.34, E-Power.",NMFCC,
