Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Sponsor,Features,Web links,Coordination,Last update
147.34,0.6,100,N5LEM,"Angel Fire, Agua Fria Peak",NM,OPEN,,182.2,S,,147.34,147.94,100,Colfax,On-Air,Wide area.,Taos ARC,E-power.,Taos Amateur Radio Club,NMFCC,
