Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Coordination,Last update
447.55,-5,123,WA6IFI,Colorado Springs,CO,OPEN,,215.8,ESE,,447.55,442.55,123,El Paso,On-Air,WA6IFI,CCARC,
