Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Coordination,Last update
147.39,0.6,103.5,W0MOG,Colorado Springs,CO,OPEN,,215.7,ESE,,147.39,147.99,103.5,El Paso,On-Air,W0MOG,CCARC,
