Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Features,Coordination,Last update
224.58,-1.6,100,KH6JTM,Albuquerque,NM,OPEN,,150,S,,224.58,222.98,100,Bernalillo,On-Air,KH6JTM,"Autopatch, e-power.",NMFCC,
