Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,YSF Digital Enabled,DG-ID,County,Op Status,Coverage,Mixed-Mode,Notes,Coordination,Last update
147.1,0.6,123,KB7ZCL,"Morgan, TV Site.",UT,OPEN,,179,NW,,147.1,147.7,123,,Open ↑ / Open ↓,Morgan,On-Air,City of Morgan and surrounding communities.,Yes; analog capable.,5,UVHFS,
