Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,Downlink Tone,YSF Digital Enabled,DG-ID,County,Op Status,Coverage,Sponsor,Features,Mixed-Mode,Notes,Nets,Web links,Coordination,Last update
448.6,-5,123,W7SU,"Ogden, Mt Ogden",UT,OPEN,,191.9,NW,,448.6,443.6,123,123,,Open ↑ / Open ↓,Weber,On-Air,"Ogden, Salt Lake city, Huntsville, west toward Nevada, north to Idaho",Ogden ARC,9,Yes; analog capable.,"C4FM Yaesu fusion, digital and analog FM repeater",Weber Co ARES: Tue at 20:00.,http://www.ogdenarc.org/,UVHFS,
