Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Sponsor,Features,Coordination,Last update
447.525,-5,127.3,KB5ITS,Silverton,CO,OPEN,,163.1,WSW,,447.525,442.525,127.3,San Juan,On-Air,Wide area.,KB5ITS,E-power.,CCARC,
