Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Sponsor,Coordination,Last update
147.16,0.6,100,N7NKK,"Panguitch, Mount Dutton",UT,OPEN,,150.5,WSW,,147.16,147.76,100,Garfield,On-Air,Wide area: South-central Utah in the general area of Panguitch and the western portion of Garfield County.,ERC,UVHFS,
