Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Features,Coordination,Last update
145.49,-0.6,100,NM5SJ,Lybrook,NM,OPEN,,195,SE,,145.49,144.89,100,Rio Arriba,On-Air,Totah ARC,Closed autopatch.,NMFCC,
