Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Coordination,Last update
147.38,0.6,91.5,N7RDZ,Winslow,AZ,OPEN,,257.6,SW,,147.38,147.98,91.5,Navajo,On-Air,N7RDZ,ARCA,
