Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Sponsor,Features,Coordination,Last update
146.67,-0.6,107.2,K0CL,Snowmass Village,CO,OPEN,,147.3,E,,146.67,146.07,107.2,Pitkin,On-Air,Wide area.,Ski Country ARC,Linked.,CCARC,
