Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Sponsor,Features,Links,Coordination,Last update
147.34,0.6,67,NM5ML,"Tijeras, Cedro Peak",NM,OPEN,,157.5,SSE,,147.34,147.94,67,Bernalillo,On-Air,Wide area,,7,Full-time to the  Mega-Link System .,NMFCC,
