Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Sponsor,Features,Coordination,Last update
449.1,-5,100,N7YSE,"Kanab, TV Site",AZ,OPEN,,202.7,SW,,449.1,444.1,100,Coconino,On-Air,Covers Kanab and Fredonia and along the Utah/Arizona border from Johnson Canyon to Pipe Springs,KC Amateur Radio Club,2,ARCA,
