Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,On-air,Sponsor,Coordination,Last update
449.825,-5,100,W0ALC,Cedaredge,CO,OPEN,,154.3,W,,449.825,444.825,100,Delta,Unknown,W0ALC,CCARC,
