Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Features,Coordination,Last update
449.425,-5,141.3,WA6LSE,"Cottonwood,  Mingus Mountain",AZ,CLOSED,,282,SW,,449.425,444.425,141.3,Yavapai,On-Air,WA6LSE,"E-power, linked.",ARCA,
