Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coordination,Last update
146.805,-0.6,100,W7BEQ,"Shoshoni, Copper Mtn",WY,OPEN,,248.4,NW,,146.805,146.205,100,Fremont,On-Air,WRCG,
