Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Coverage,Sponsor,Features,Links,Coordination,Last update
147.22,0.6,100,NM5ML,"Tres Piedras, San Antonio Mountain",NM,OPEN,,156.5,SSW,,147.22,147.82,100,Rio Arriba,On-Air,Wide area.,New Mexico Mega Link Assoc,10,Full-time to the  Mega-Link System .,NMFCC,
